"","Sample","Status","Title","Platform","EGAS ID","ERP ID","ERS ID"
"578","GSM2180733","Private","RHC6135","GPL11154","EGAS00001001945","ERP016958","ERS1313262"
"579","GSM2180734","Private","RHC6144","GPL11154","EGAS00001001945","ERP016958","ERS1313271"
"580","GSM2180735","Private","RHC6149","GPL11154","EGAS00001001945","ERP016958","ERS1313276"
"581","GSM2180736","Private","RHC6151","GPL11154","EGAS00001001945","ERP016958","ERS1313278"
"582","GSM2180737","Private","RHC6155","GPL11154","EGAS00001001945","ERP016958","ERS1313282"
"583","GSM2180738","Private","RHC6156","GPL11154","EGAS00001001945","ERP016958","ERS1313283"
"584","GSM2180739","Private","RHC6161","GPL11154","EGAS00001001945","ERP016958","ERS1313288"
"585","GSM2180740","Private","RHC6163","GPL11154","EGAS00001001945","ERP016958","ERS1313290"
"586","GSM2180741","Private","RHC6166","GPL11154","EGAS00001001945","ERP016958","ERS1313293"
"587","GSM2180742","Private","RHC6173","GPL11154","EGAS00001001945","ERP016958","ERS1313300"
"588","GSM2180743","Private","RHC6174","GPL11154","EGAS00001001945","ERP016958","ERS1313301"
"589","GSM2180744","Private","RHC6176","GPL11154","EGAS00001001945","ERP016958","ERS1313303"
"590","GSM2180745","Private","RHC6187","GPL11154","EGAS00001001945","ERP016958","ERS1313314"
"591","GSM2180746","Private","RHA015","GPL11154","EGAS00001001945","ERP016958","ERS1313316"
"592","GSM2180747","Private","RHA016","GPL11154","EGAS00001001945","ERP016958","ERS1313317"
"593","GSM2180748","Private","RHA017","GPL11154","EGAS00001001945","ERP016958","ERS1313318"
"594","GSM2180749","Private","RHA018","GPL11154","EGAS00001001945","ERP016958","ERS1313319"
"595","GSM2180750","Private","RHA020","GPL11154","EGAS00001001945","ERP016958","ERS1313320"
"596","GSM2180751","Private","RHA021","GPL11154","EGAS00001001945","ERP016958","ERS1313321"
"597","GSM2180752","Private","RHA022","GPL11154","EGAS00001001945","ERP016958","ERS1313322"
"598","GSM2180753","Private","RHA023","GPL11154","EGAS00001001945","ERP016958","ERS1313323"
"599","GSM2180754","Private","RHA024","GPL11154","EGAS00001001945","ERP016958","ERS1313324"
"600","GSM2180755","Private","RHA025","GPL11154","EGAS00001001945","ERP016958","ERS1313325"
"601","GSM2180756","Private","RHA027","GPL11154","EGAS00001001945","ERP016958","ERS1313326"
"602","GSM2180757","Private","RHA028","GPL11154","EGAS00001001945","ERP016958","ERS1313327"
"603","GSM2180758","Private","RHA029","GPL11154","EGAS00001001945","ERP016958","ERS1313328"
"604","GSM2180759","Private","RHA030","GPL11154","EGAS00001001945","ERP016958","ERS1313329"
"605","GSM2180760","Private","RHA031","GPL11154","EGAS00001001945","ERP016958","ERS1313330"
"606","GSM2180761","Private","RHA032","GPL11154","EGAS00001001945","ERP016958","ERS1313331"
"607","GSM2180762","Private","RHA033","GPL11154","EGAS00001001945","ERP016958","ERS1313332"
"608","GSM2180763","Private","RHA034","GPL11154","EGAS00001001945","ERP016958","ERS1313333"
"609","GSM2180764","Private","RHA035","GPL11154","EGAS00001001945","ERP016958","ERS1313334"
"610","GSM2180765","Private","RHA036","GPL11154","EGAS00001001945","ERP016958","ERS1313335"
"611","GSM2180766","Private","RHA037","GPL11154","EGAS00001001945","ERP016958","ERS1313336"
"612","GSM2180767","Private","RHA038","GPL11154","EGAS00001001945","ERP016958","ERS1313337"
"613","GSM2180768","Private","RHA039","GPL11154","EGAS00001001945","ERP016958","ERS1313338"
"614","GSM2180769","Private","RHA040","GPL11154","EGAS00001001945","ERP016958","ERS1313339"
"615","GSM2180770","Private","RHA041","GPL11154","EGAS00001001945","ERP016958","ERS1313340"
"616","GSM2180771","Private","RHA042","GPL11154","EGAS00001001945","ERP016958","ERS1313341"
"617","GSM2180772","Private","RHA043","GPL11154","EGAS00001001945","ERP016958","ERS1313342"
"618","GSM2180773","Private","RHA044","GPL11154","EGAS00001001945","ERP016958","ERS1313343"
"619","GSM2180774","Private","RHA045","GPL11154","EGAS00001001945","ERP016958","ERS1313344"
"620","GSM2180775","Private","RHA046","GPL11154","EGAS00001001945","ERP016958","ERS1313345"
"621","GSM2180776","Private","RHA047","GPL11154","EGAS00001001945","ERP016958","ERS1313346"
"622","GSM2180777","Private","RHA048","GPL11154","EGAS00001001945","ERP016958","ERS1313347"
"623","GSM2180778","Private","RHA049","GPL11154","EGAS00001001945","ERP016958","ERS1313348"
"624","GSM2180779","Private","RHA050","GPL11154","EGAS00001001945","ERP016958","ERS1313349"
"625","GSM2180780","Private","RHA051","GPL11154","EGAS00001001945","ERP016958","ERS1313350"
"626","GSM2180781","Private","RHA052","GPL11154","EGAS00001001945","ERP016958","ERS1313351"
"627","GSM2180782","Private","RHA053","GPL11154","EGAS00001001945","ERP016958","ERS1313352"
"628","GSM2180783","Private","RHA054","GPL11154","EGAS00001001945","ERP016958","ERS1313353"
"629","GSM2180784","Private","RHA055","GPL11154","EGAS00001001945","ERP016958","ERS1313354"
"630","GSM2180785","Private","RHA056","GPL11154","EGAS00001001945","ERP016958","ERS1313355"
"631","GSM2180786","Private","RHA057","GPL11154","EGAS00001001945","ERP016958","ERS1313356"
"632","GSM2180787","Private","RHA058","GPL11154","EGAS00001001945","ERP016958","ERS1313357"
"633","GSM2180788","Private","RHA059","GPL11154","EGAS00001001945","ERP016958","ERS1313358"
"634","GSM2180789","Private","RHA060","GPL11154","EGAS00001001945","ERP016958","ERS1313359"
"635","GSM2180790","Private","RHA061","GPL11154","EGAS00001001945","ERP016958","ERS1313360"
"636","GSM2180791","Private","RHA062","GPL11154","EGAS00001001945","ERP016958","ERS1313361"
"637","GSM2180792","Private","RHA063","GPL11154","EGAS00001001945","ERP016958","ERS1313362"
"638","GSM2180793","Private","RHA064","GPL11154","EGAS00001001945","ERP016958","ERS1313363"
"639","GSM2180794","Private","RHA065","GPL11154","EGAS00001001945","ERP016958","ERS1313364"
"640","GSM2180795","Private","RHA066","GPL11154","EGAS00001001945","ERP016958","ERS1313365"
"641","GSM2180796","Private","RHA067","GPL11154","EGAS00001001945","ERP016958","ERS1313366"
"642","GSM2180797","Private","RHA068","GPL11154","EGAS00001001945","ERP016958","ERS1313367"
"643","GSM2180798","Private","RHA069","GPL11154","EGAS00001001945","ERP016958","ERS1313368"
"644","GSM2180799","Private","RHA070","GPL11154","EGAS00001001945","ERP016958","ERS1313369"
"645","GSM2180800","Private","RHA071","GPL11154","EGAS00001001945","ERP016958","ERS1313370"
"646","GSM2180801","Private","RHA072","GPL11154","EGAS00001001945","ERP016958","ERS1313371"
"647","GSM2180802","Private","RHA073","GPL11154","EGAS00001001945","ERP016958","ERS1313372"
"648","GSM2180803","Private","RHA074","GPL11154","EGAS00001001945","ERP016958","ERS1313373"
"649","GSM2180804","Private","RHA075","GPL11154","EGAS00001001945","ERP016958","ERS1313374"
"650","GSM2180805","Private","RHA076","GPL11154","EGAS00001001945","ERP016958","ERS1313375"
"651","GSM2180806","Private","RHA077","GPL11154","EGAS00001001945","ERP016958","ERS1313376"
"652","GSM2180807","Private","RHA078","GPL11154","EGAS00001001945","ERP016958","ERS1313377"
"653","GSM2180808","Private","RHA079","GPL11154","EGAS00001001945","ERP016958","ERS1313378"
"654","GSM2180809","Private","RHA080","GPL11154","EGAS00001001945","ERP016958","ERS1313379"
"655","GSM2180810","Private","RHA081","GPL11154","EGAS00001001945","ERP016958","ERS1313380"
"656","GSM2180811","Private","RHA082","GPL11154","EGAS00001001945","ERP016958","ERS1313381"
"657","GSM2180812","Private","RHA083","GPL11154","EGAS00001001945","ERP016958","ERS1313382"
"658","GSM2180813","Private","RHA084","GPL11154","EGAS00001001945","ERP016958","ERS1313383"
"659","GSM2180814","Private","RHA085","GPL11154","EGAS00001001945","ERP016958","ERS1313384"
"660","GSM2180815","Private","RHA086","GPL11154","EGAS00001001945","ERP016958","ERS1313385"
"661","GSM2180816","Private","RHA087","GPL11154","EGAS00001001945","ERP016958","ERS1313386"
"662","GSM2180817","Private","RHA088","GPL11154","EGAS00001001945","ERP016958","ERS1313387"
"663","GSM2180818","Private","RHA089","GPL11154","EGAS00001001945","ERP016958","ERS1313388"
"664","GSM2180819","Private","RHA090","GPL11154","EGAS00001001945","ERP016958","ERS1313389"
"665","GSM2180820","Private","RHA091","GPL11154","EGAS00001001945","ERP016958","ERS1313390"
"666","GSM2180821","Private","RHA092","GPL11154","EGAS00001001945","ERP016958","ERS1313391"
"667","GSM2180822","Private","RHA093","GPL11154","EGAS00001001945","ERP016958","ERS1313392"
"668","GSM2180823","Private","RHA094","GPL11154","EGAS00001001945","ERP016958","ERS1313393"
"669","GSM2180824","Private","RHA095","GPL11154","EGAS00001001945","ERP016958","ERS1313394"
"670","GSM2180825","Private","RHA096","GPL11154","EGAS00001001945","ERP016958","ERS1313395"
"671","GSM2180826","Private","RHA097","GPL11154","EGAS00001001945","ERP016958","ERS1313396"
"672","GSM2180827","Private","RHA098","GPL11154","EGAS00001001945","ERP016958","ERS1313397"
"673","GSM2180828","Private","RHA099","GPL11154","EGAS00001001945","ERP016958","ERS1313398"
"674","GSM2180829","Private","RHB1116","GPL11154","EGAS00001001945","ERP016958","ERS1313399"
"675","GSM2180830","Private","RHB1118","GPL11154","EGAS00001001945","ERP016958","ERS1313400"
"676","GSM2180831","Private","RHB1122","GPL11154","EGAS00001001945","ERP016958","ERS1313401"
"677","GSM2180832","Private","RHB1123","GPL11154","EGAS00001001945","ERP016958","ERS1313402"
"678","GSM2180833","Private","RHB1124","GPL11154","EGAS00001001945","ERP016958","ERS1313403"
"679","GSM2180834","Private","RHB1129","GPL11154","EGAS00001001945","ERP016958","ERS1313404"
"680","GSM2180835","Private","RHB1132","GPL11154","EGAS00001001945","ERP016958","ERS1313405"
"681","GSM2180836","Private","RHB1137","GPL11154","EGAS00001001945","ERP016958","ERS1313406"
"682","GSM2180837","Private","RHB1140","GPL11154","EGAS00001001945","ERP016958","ERS1313407"
"683","GSM2180838","Private","RHB1141","GPL11154","EGAS00001001945","ERP016958","ERS1313408"
"684","GSM2180839","Private","RHB1146","GPL11154","EGAS00001001945","ERP016958","ERS1313409"
"685","GSM2180840","Private","RHB1147","GPL11154","EGAS00001001945","ERP016958","ERS1313410"
"686","GSM2180841","Private","RHB1153","GPL11154","EGAS00001001945","ERP016958","ERS1313411"
"687","GSM2180842","Private","RHB1158","GPL11154","EGAS00001001945","ERP016958","ERS1313412"
"688","GSM2180843","Private","RHB1162","GPL11154","EGAS00001001945","ERP016958","ERS1313413"
"689","GSM2180844","Private","RHB1163","GPL11154","EGAS00001001945","ERP016958","ERS1313414"
"690","GSM2180845","Private","RHB1165","GPL11154","EGAS00001001945","ERP016958","ERS1313415"
"691","GSM2180846","Private","RHB1167","GPL11154","EGAS00001001945","ERP016958","ERS1313416"
"692","GSM2180847","Private","RHB1169","GPL11154","EGAS00001001945","ERP016958","ERS1313417"
"693","GSM2180848","Private","RHB1171","GPL11154","EGAS00001001945","ERP016958","ERS1313418"
"694","GSM2180849","Private","RHB1172","GPL11154","EGAS00001001945","ERP016958","ERS1313419"
"695","GSM2180850","Private","RHB1173","GPL11154","EGAS00001001945","ERP016958","ERS1313420"
"696","GSM2180851","Private","RHB1185","GPL11154","EGAS00001001945","ERP016958","ERS1313421"
"697","GSM2180852","Private","RHB1188","GPL11154","EGAS00001001945","ERP016958","ERS1313422"
"698","GSM2180853","Private","RHB1189","GPL11154","EGAS00001001945","ERP016958","ERS1313423"
"699","GSM2180854","Private","RHB1193","GPL11154","EGAS00001001945","ERP016958","ERS1313424"
"700","GSM2180855","Private","RHB1196","GPL11154","EGAS00001001945","ERP016958","ERS1313425"
"701","GSM2180856","Private","RHB1197","GPL11154","EGAS00001001945","ERP016958","ERS1313426"
"702","GSM2180857","Private","RHB1199","GPL11154","EGAS00001001945","ERP016958","ERS1313427"
"703","GSM2180858","Private","RHB1200","GPL11154","EGAS00001001945","ERP016958","ERS1313428"
"704","GSM2180859","Private","RHB1201","GPL11154","EGAS00001001945","ERP016958","ERS1313429"
"705","GSM2180860","Private","RHB1204","GPL11154","EGAS00001001945","ERP016958","ERS1313430"
"706","GSM2180861","Private","RHB1205","GPL11154","EGAS00001001945","ERP016958","ERS1313431"
"707","GSM2180862","Private","RHB1206","GPL11154","EGAS00001001945","ERP016958","ERS1313432"
"708","GSM2180863","Private","RHB1207","GPL11154","EGAS00001001945","ERP016958","ERS1313433"
"709","GSM2180864","Private","RHB1208","GPL11154","EGAS00001001945","ERP016958","ERS1313434"
"710","GSM2180865","Private","RHB1209","GPL11154","EGAS00001001945","ERP016958","ERS1313435"
"711","GSM2180866","Private","RHL993","GPL11154","EGAS00001001945","ERP016958","ERS1313436"
"712","GSM2180867","Private","RHL995","GPL11154","EGAS00001001945","ERP016958","ERS1313437"
"713","GSM2180868","Private","RHL996","GPL11154","EGAS00001001945","ERP016958","ERS1313438"
"714","GSM2180869","Private","RHL997","GPL11154","EGAS00001001945","ERP016958","ERS1313439"
"715","GSM2180870","Private","RHL999","GPL11154","EGAS00001001945","ERP016958","ERS1313440"
"716","GSM2180871","Private","RHL1001","GPL11154","EGAS00001001945","ERP016958","ERS1313441"
"717","GSM2180872","Private","RHL1003","GPL11154","EGAS00001001945","ERP016958","ERS1313442"
"718","GSM2180873","Private","RHL1004","GPL11154","EGAS00001001945","ERP016958","ERS1313443"
"719","GSM2180874","Private","RHL1005","GPL11154","EGAS00001001945","ERP016958","ERS1313444"
"720","GSM2180875","Private","RHL1010","GPL11154","EGAS00001001945","ERP016958","ERS1313445"
"721","GSM2180876","Private","RHL1011","GPL11154","EGAS00001001945","ERP016958","ERS1313446"
"722","GSM2180877","Private","RHL1012","GPL11154","EGAS00001001945","ERP016958","ERS1313447"
"723","GSM2180878","Private","RHL1013","GPL11154","EGAS00001001945","ERP016958","ERS1313448"
"724","GSM2180879","Private","RHL1014","GPL11154","EGAS00001001945","ERP016958","ERS1313449"
"725","GSM2180880","Private","RHL1015","GPL11154","EGAS00001001945","ERP016958","ERS1313450"
"726","GSM2180881","Private","RHL1016","GPL11154","EGAS00001001945","ERP016958","ERS1313451"
"727","GSM2180882","Private","RHL1019","GPL11154","EGAS00001001945","ERP016958","ERS1313452"
"728","GSM2180883","Private","RHL1020","GPL11154","EGAS00001001945","ERP016958","ERS1313453"
"729","GSM2180884","Private","RHL1022","GPL11154","EGAS00001001945","ERP016958","ERS1313454"
"730","GSM2180885","Private","RHL1027","GPL11154","EGAS00001001945","ERP016958","ERS1313455"
"731","GSM2180886","Private","RHL1030","GPL11154","EGAS00001001945","ERP016958","ERS1313456"
"732","GSM2180887","Private","RHL1032","GPL11154","EGAS00001001945","ERP016958","ERS1313457"
"733","GSM2180888","Private","RHL1033","GPL11154","EGAS00001001945","ERP016958","ERS1313458"
"734","GSM2180889","Private","RHL1042","GPL11154","EGAS00001001945","ERP016958","ERS1313459"
"735","GSM2180890","Private","RHL1049","GPL11154","EGAS00001001945","ERP016958","ERS1313460"
"736","GSM2180891","Private","RHL1050","GPL11154","EGAS00001001945","ERP016958","ERS1313461"
"737","GSM2180892","Private","RHL1057","GPL11154","EGAS00001001945","ERP016958","ERS1313462"
"738","GSM2180893","Private","RHL1059","GPL11154","EGAS00001001945","ERP016958","ERS1313463"
"739","GSM2180894","Private","RHL1061","GPL11154","EGAS00001001945","ERP016958","ERS1313464"
"740","GSM2180895","Private","RHL1062","GPL11154","EGAS00001001945","ERP016958","ERS1313465"
"741","GSM2180896","Private","RHL1063","GPL11154","EGAS00001001945","ERP016958","ERS1313466"
"742","GSM2180897","Private","RHL1066","GPL11154","EGAS00001001945","ERP016958","ERS1313467"
"743","GSM2180898","Private","RHL1067","GPL11154","EGAS00001001945","ERP016958","ERS1313468"
"744","GSM2180899","Private","RHL1071","GPL11154","EGAS00001001945","ERP016958","ERS1313469"
"745","GSM2180900","Private","RHL1072","GPL11154","EGAS00001001945","ERP016958","ERS1313470"
"746","GSM2180901","Private","RHL1073","GPL11154","EGAS00001001945","ERP016958","ERS1313471"
"747","GSM2180902","Private","RHL1074","GPL11154","EGAS00001001945","ERP016958","ERS1313472"
"748","GSM2180903","Private","RHL1075","GPL11154","EGAS00001001945","ERP016958","ERS1313473"
"749","GSM2180904","Private","RHL1076","GPL11154","EGAS00001001945","ERP016958","ERS1313474"
"750","GSM2180905","Private","RHL1077","GPL11154","EGAS00001001945","ERP016958","ERS1313475"
"751","GSM2180906","Private","RHL1078","GPL11154","EGAS00001001945","ERP016958","ERS1313476"
"752","GSM2180907","Private","RHL1088","GPL11154","EGAS00001001945","ERP016958","ERS1313477"
"753","GSM2180908","Private","RHL1094","GPL11154","EGAS00001001945","ERP016958","ERS1313478"
"754","GSM2180909","Private","RHL1095","GPL11154","EGAS00001001945","ERP016958","ERS1313479"
"755","GSM2180910","Private","RHL1096","GPL11154","EGAS00001001945","ERP016958","ERS1313480"
"756","GSM2180911","Private","RHL1099","GPL11154","EGAS00001001945","ERP016958","ERS1313481"
"757","GSM2180912","Private","RHL1100","GPL11154","EGAS00001001945","ERP016958","ERS1313482"
"758","GSM2180913","Private","RHL1102","GPL11154","EGAS00001001945","ERP016958","ERS1313483"
"759","GSM2180914","Private","RHL1103","GPL11154","EGAS00001001945","ERP016958","ERS1313484"
"760","GSM2180915","Private","RHL1104","GPL11154","EGAS00001001945","ERP016958","ERS1313485"
"761","GSM2180916","Private","RHL1105","GPL11154","EGAS00001001945","ERP016958","ERS1313486"
"762","GSM2180917","Private","RHL1106","GPL11154","EGAS00001001945","ERP016958","ERS1313487"
"763","GSM2180918","Private","RHL1109","GPL11154","EGAS00001001945","ERP016958","ERS1313488"
"764","GSM2180919","Private","RHL1110","GPL11154","EGAS00001001945","ERP016958","ERS1313489"
"765","GSM2180920","Private","RHL1111","GPL11154","EGAS00001001945","ERP016958","ERS1313490"
"766","GSM2180921","Private","RHL1115","GPL11154","EGAS00001001945","ERP016958","ERS1313491"
"767","GSM2180922","Private","RHL1117","GPL11154","EGAS00001001945","ERP016958","ERS1313492"
"768","GSM2180923","Private","RHL1119","GPL11154","EGAS00001001945","ERP016958","ERS1313493"
"769","GSM2180924","Private","RHL1120","GPL11154","EGAS00001001945","ERP016958","ERS1313494"
"770","GSM2180925","Private","RHL1133","GPL11154","EGAS00001001945","ERP016958","ERS1313495"
"771","GSM2180926","Private","RHL1135","GPL11154","EGAS00001001945","ERP016958","ERS1313496"
"772","GSM2180927","Private","RHL1136","GPL11154","EGAS00001001945","ERP016958","ERS1313497"
"773","GSM2180928","Private","RHL1144","GPL11154","EGAS00001001945","ERP016958","ERS1313498"
"774","GSM2180929","Private","RHL1146","GPL11154","EGAS00001001945","ERP016958","ERS1313499"
"775","GSM2180930","Private","RHL1158","GPL11154","EGAS00001001945","ERP016958","ERS1313500"
"776","GSM2180931","Private","RHH1111","GPL11154","EGAS00001001945","ERP016958","ERS1313501"
"777","GSM2180932","Private","RHH1112","GPL11154","EGAS00001001945","ERP016958","ERS1313502"
"778","GSM2180933","Private","RHH1114","GPL11154","EGAS00001001945","ERP016958","ERS1313503"
"779","GSM2180934","Private","RHH1115","GPL11154","EGAS00001001945","ERP016958","ERS1313504"
"780","GSM2180935","Private","RHH1116","GPL11154","EGAS00001001945","ERP016958","ERS1313505"
"781","GSM2180936","Private","RHH1117","GPL11154","EGAS00001001945","ERP016958","ERS1313506"
"782","GSM2180937","Private","RHH1118","GPL11154","EGAS00001001945","ERP016958","ERS1313507"
"783","GSM2180938","Private","RHH1119","GPL11154","EGAS00001001945","ERP016958","ERS1313508"
"784","GSM2180939","Private","RHH1120","GPL11154","EGAS00001001945","ERP016958","ERS1313509"
"785","GSM2180940","Private","RHH1121","GPL11154","EGAS00001001945","ERP016958","ERS1313510"
"786","GSM2180941","Private","RHH1122","GPL11154","EGAS00001001945","ERP016958","ERS1313511"
"787","GSM2180942","Private","RHH1123","GPL11154","EGAS00001001945","ERP016958","ERS1313512"
"788","GSM2180943","Private","RHH1124","GPL11154","EGAS00001001945","ERP016958","ERS1313513"
"789","GSM2180944","Private","RHH1125","GPL11154","EGAS00001001945","ERP016958","ERS1313514"
"790","GSM2180945","Private","RHH1126","GPL11154","EGAS00001001945","ERP016958","ERS1313515"
"791","GSM2180946","Private","RHH1127","GPL11154","EGAS00001001945","ERP016958","ERS1313516"
"792","GSM2180947","Private","RHH1128","GPL11154","EGAS00001001945","ERP016958","ERS1313517"
"793","GSM2180948","Private","RHH1129","GPL11154","EGAS00001001945","ERP016958","ERS1313518"
"794","GSM2180949","Private","RHH1130","GPL11154","EGAS00001001945","ERP016958","ERS1313519"
"795","GSM2180950","Private","RHH1131","GPL11154","EGAS00001001945","ERP016958","ERS1313520"
"796","GSM2180951","Private","RHH1132","GPL11154","EGAS00001001945","ERP016958","ERS1313521"
"797","GSM2180952","Private","RHH1133","GPL11154","EGAS00001001945","ERP016958","ERS1313522"
"798","GSM2180953","Private","RHH1135","GPL11154","EGAS00001001945","ERP016958","ERS1313523"
"799","GSM2180954","Private","RHH1136","GPL11154","EGAS00001001945","ERP016958","ERS1313524"
"800","GSM2180955","Private","RHH1137","GPL11154","EGAS00001001945","ERP016958","ERS1313525"
"801","GSM2180956","Private","RHH1138","GPL11154","EGAS00001001945","ERP016958","ERS1313526"
"802","GSM2180957","Private","RHH1140","GPL11154","EGAS00001001945","ERP016958","ERS1313527"
"803","GSM2180958","Private","RHH1141","GPL11154","EGAS00001001945","ERP016958","ERS1313528"
"804","GSM2180959","Private","RHH1142","GPL11154","EGAS00001001945","ERP016958","ERS1313529"
"805","GSM2180960","Private","RHH1143","GPL11154","EGAS00001001945","ERP016958","ERS1313530"
"806","GSM2180961","Private","RHH1144","GPL11154","EGAS00001001945","ERP016958","ERS1313531"
"807","GSM2180962","Private","RHH1145","GPL11154","EGAS00001001945","ERP016958","ERS1313532"
"808","GSM2180963","Private","RHH1146","GPL11154","EGAS00001001945","ERP016958","ERS1313533"
"809","GSM2180964","Private","RHH1147","GPL11154","EGAS00001001945","ERP016958","ERS1313534"
"810","GSM2180965","Private","RHH1148","GPL11154","EGAS00001001945","ERP016958","ERS1313535"
"811","GSM2180966","Private","RHH1149","GPL11154","EGAS00001001945","ERP016958","ERS1313536"
"812","GSM2180967","Private","RHH1150","GPL11154","EGAS00001001945","ERP016958","ERS1313537"
"813","GSM2180968","Private","RHH1151","GPL11154","EGAS00001001945","ERP016958","ERS1313538"
"814","GSM2180969","Private","RHH1153","GPL11154","EGAS00001001945","ERP016958","ERS1313539"
"815","GSM2180970","Private","RHH1154","GPL11154","EGAS00001001945","ERP016958","ERS1313540"
"816","GSM2180971","Private","RHH1156","GPL11154","EGAS00001001945","ERP016958","ERS1313541"
"817","GSM2180972","Private","RHH1157","GPL11154","EGAS00001001945","ERP016958","ERS1313542"
"818","GSM2180973","Private","RHH1158","GPL11154","EGAS00001001945","ERP016958","ERS1313543"
"819","GSM2180974","Private","RHH1159","GPL11154","EGAS00001001945","ERP016958","ERS1313544"
"820","GSM2180975","Private","RHH1160","GPL11154","EGAS00001001945","ERP016958","ERS1313545"
"821","GSM2180976","Private","RHH1161","GPL11154","EGAS00001001945","ERP016958","ERS1313546"
"822","GSM2180977","Private","RHH1164","GPL11154","EGAS00001001945","ERP016958","ERS1313547"
"823","GSM2180978","Private","RHH1165","GPL11154","EGAS00001001945","ERP016958","ERS1313548"
"824","GSM2180979","Private","RHH1166","GPL11154","EGAS00001001945","ERP016958","ERS1313549"
"825","GSM2180980","Private","RHH1167","GPL11154","EGAS00001001945","ERP016958","ERS1313550"
"826","GSM2180981","Private","RHH1168","GPL11154","EGAS00001001945","ERP016958","ERS1313551"
"827","GSM2180982","Private","RHH1169","GPL11154","EGAS00001001945","ERP016958","ERS1313552"
"828","GSM2180983","Private","RHH1170","GPL11154","EGAS00001001945","ERP016958","ERS1313553"
"829","GSM2180984","Private","RHH1171","GPL11154","EGAS00001001945","ERP016958","ERS1313554"
"830","GSM2180985","Private","RHH1172","GPL11154","EGAS00001001945","ERP016958","ERS1313555"
"831","GSM2180986","Private","RHB1125","GPL11154","EGAS00001001945","ERP016958","ERS1313556"
"832","GSM2180987","Private","RHB1130","GPL11154","EGAS00001001945","ERP016958","ERS1313557"
"833","GSM2180988","Private","RHB1133","GPL11154","EGAS00001001945","ERP016958","ERS1313558"
"834","GSM2180989","Private","RHB1134","GPL11154","EGAS00001001945","ERP016958","ERS1313559"
"835","GSM2180990","Private","RHB1136","GPL11154","EGAS00001001945","ERP016958","ERS1313560"
"836","GSM2180991","Private","RHB1138","GPL11154","EGAS00001001945","ERP016958","ERS1313561"
"837","GSM2180992","Private","RHB1139","GPL11154","EGAS00001001945","ERP016958","ERS1313562"
"838","GSM2180993","Private","RHB1143","GPL11154","EGAS00001001945","ERP016958","ERS1313563"
"839","GSM2180994","Private","RHB1144","GPL11154","EGAS00001001945","ERP016958","ERS1313564"
"840","GSM2180995","Private","RHB1152","GPL11154","EGAS00001001945","ERP016958","ERS1313565"
"841","GSM2180996","Private","RHB1157","GPL11154","EGAS00001001945","ERP016958","ERS1313566"
"842","GSM2180997","Private","RHB1160","GPL11154","EGAS00001001945","ERP016958","ERS1313567"
"843","GSM2180998","Private","RHB1168","GPL11154","EGAS00001001945","ERP016958","ERS1313568"
"844","GSM2180999","Private","RHB1174","GPL11154","EGAS00001001945","ERP016958","ERS1313569"
"845","GSM2181000","Private","RHB1175","GPL11154","EGAS00001001945","ERP016958","ERS1313570"
"846","GSM2181001","Private","RHB1176","GPL11154","EGAS00001001945","ERP016958","ERS1313571"
"847","GSM2181002","Private","RHB1178","GPL11154","EGAS00001001945","ERP016958","ERS1313572"
"848","GSM2181003","Private","RHB1179","GPL11154","EGAS00001001945","ERP016958","ERS1313573"
"849","GSM2181004","Private","RHB1180","GPL11154","EGAS00001001945","ERP016958","ERS1313574"
"850","GSM2181005","Private","RHB1181","GPL11154","EGAS00001001945","ERP016958","ERS1313575"
"851","GSM2181006","Private","RHB1183","GPL11154","EGAS00001001945","ERP016958","ERS1313576"
"852","GSM2181007","Private","RHB1187","GPL11154","EGAS00001001945","ERP016958","ERS1313577"
"853","GSM2181008","Private","RHB1202","GPL11154","EGAS00001001945","ERP016958","ERS1313578"
"854","GSM2181009","Private","RHB1203","GPL11154","EGAS00001001945","ERP016958","ERS1313579"
"855","GSM2181010","Private","RHC069","GPL11154","EGAS00001001945","ERP016958","ERS1313580"
"856","GSM2181011","Private","RHC070","GPL11154","EGAS00001001945","ERP016958","ERS1313581"
"857","GSM2181012","Private","RHC071","GPL11154","EGAS00001001945","ERP016958","ERS1313582"
"858","GSM2181013","Private","RHC072","GPL11154","EGAS00001001945","ERP016958","ERS1313583"
"859","GSM2181014","Private","RHC073","GPL11154","EGAS00001001945","ERP016958","ERS1313584"
"860","GSM2181015","Private","RHC074","GPL11154","EGAS00001001945","ERP016958","ERS1313585"
"861","GSM2181016","Private","RHC075","GPL11154","EGAS00001001945","ERP016958","ERS1313586"
"862","GSM2181017","Private","RHC076","GPL11154","EGAS00001001945","ERP016958","ERS1313587"
"863","GSM2181018","Private","RHC077","GPL11154","EGAS00001001945","ERP016958","ERS1313588"
"864","GSM2181019","Private","RHC078","GPL11154","EGAS00001001945","ERP016958","ERS1313589"
"865","GSM2181020","Private","RHC079","GPL11154","EGAS00001001945","ERP016958","ERS1313590"
"866","GSM2181021","Private","RHC080","GPL11154","EGAS00001001945","ERP016958","ERS1313591"
"867","GSM2181022","Private","RHC081","GPL11154","EGAS00001001945","ERP016958","ERS1313592"
"868","GSM2181023","Private","RHC082","GPL11154","EGAS00001001945","ERP016958","ERS1313593"
"869","GSM2181024","Private","RHC083","GPL11154","EGAS00001001945","ERP016958","ERS1313594"
"870","GSM2181025","Private","RHC084","GPL11154","EGAS00001001945","ERP016958","ERS1313595"
