"","Score"
"GP5",5.13720621601952e-05
"ZNF90",5.13720621601952e-05
"CCDC92",5.13720621601952e-05
"PCMT1",5.13720621601952e-05
"PAN2",5.13720621601952e-05
"CDC42BPB",5.13720621601952e-05
"ELMOD1",5.13720621601952e-05
"SFXN3",5.13720621601952e-05
"LTBR",5.13720621601952e-05
"PLIN5",5.13720621601952e-05
"L3MBTL3",5.13720621601952e-05
"GPANK1",5.13720621601952e-05
"CRYBG3",5.13720621601952e-05
"PPP2R4",5.13720621601952e-05
"CNTN3",5.13720621601952e-05
"POF1B",5.13720621601952e-05
"BBS1",5.13720621601952e-05
"CTD-3074O7.11",5.13720621601952e-05
"AKR1C4",5.13720621601952e-05
"KCND1",5.13720621601952e-05
"POLR3B",5.13720621601952e-05
"MSC",5.13720621601952e-05
"DDX55",5.13720621601952e-05
"SPRYD3",5.13720621601952e-05
"PLEKHG5",5.13720621601952e-05
"MIXL1",5.13720621601952e-05
"TAPBP",5.13720621601952e-05
"DUOX2",5.13720621601952e-05
"UNC5CL",5.13720621601952e-05
"PTPN7",5.13720621601952e-05
"AC012360.2",5.13720621601952e-05
"TMEM25",5.13720621601952e-05
"ZER1",5.13720621601952e-05
"ZNF517",5.13720621601952e-05
"MEFV",5.13720621601952e-05
"NUDT7",5.13720621601952e-05
"RLN2",5.13720621601952e-05
"MYCL",5.13720621601952e-05
"PABPC1L2A",5.13720621601952e-05
"CACNA1A",5.13720621601952e-05
"SIDT2",5.13720621601952e-05
"OMP",5.13720621601952e-05
"SLC2A4RG",5.13720621601952e-05
"C4orf36",5.13720621601952e-05
"CLIP3",5.13720621601952e-05
"SLC25A48",5.13720621601952e-05
"ORAI1",5.13720621601952e-05
"OTP",5.13720621601952e-05
"URI1",5.08963949179712e-05
"HMGA1",5.08963949179712e-05
"SOWAHA",5.08963949179712e-05
"IKBKAP",5.08963949179712e-05
"CCNJL",5.08963949179712e-05
"COL4A6",5.08963949179712e-05
"SLC35E3",5.08963949179712e-05
"AC117395.1",5.08963949179712e-05
"RFK",5.08963949179712e-05
"PCDH8",5.08963949179712e-05
"PARPBP",5.08963949179712e-05
"PRDM12",5.08963949179712e-05
"NEDD9",5.08963949179712e-05
"KL",5.08963949179712e-05
"SH3GL2",5.08963949179712e-05
"LARP1B",5.08963949179712e-05
"CHERP",5.08963949179712e-05
"AXL",5.08963949179712e-05
"ZNF224",5.08963949179712e-05
"CNGB3",5.08963949179712e-05
"CCNH",5.08963949179712e-05
"AK9",5.08963949179712e-05
"MORC1",5.08963949179712e-05
"NR1I2",5.08963949179712e-05
"NRSN1",5.08963949179712e-05
"ORMDL2",5.08963949179712e-05
"RPS12",5.08963949179712e-05
"ITPR1",5.08963949179712e-05
"CEP170",5.08963949179712e-05
"CCND3",5.08963949179712e-05
"LRP11",5.08963949179712e-05
"PRNP",5.08963949179712e-05
"MPZ",5.08963949179712e-05
"PPP1R13B",5.08963949179712e-05
"TOMM22",5.08963949179712e-05
"PCBD1",5.08963949179712e-05
"ZNF622",5.08963949179712e-05
"DOLPP1",5.08963949179712e-05
"CDCA7L",5.08963949179712e-05
"CD83",5.08963949179712e-05
"TMEM78",5.08963949179712e-05
"DCAF4L2",5.08963949179712e-05
"NOV",5.08963949179712e-05
"YY2",5.08963949179712e-05
"CCDC47",5.08963949179712e-05
"GNB1",5.08963949179712e-05
"ZNF80",5.08963949179712e-05
"FAM129B",5.08963949179712e-05
"UQCR10",5.08963949179712e-05
"ZNF579",5.08963949179712e-05
"MPDZ",5.08963949179712e-05
"CLCN2",5.08963949179712e-05
"SLC35A4",5.08963949179712e-05
"GNAO1",5.08963949179712e-05
"BRSK2",5.08963949179712e-05
"SLC45A3",5.08963949179712e-05
"FAM111A",5.08963949179712e-05
"ZSWIM7",5.08963949179712e-05
"RAD21L1",5.08963949179712e-05
"MYH10",5.08963949179712e-05
"COQ10B",5.08963949179712e-05
"PCDH12",5.08963949179712e-05
"SSTR5",5.08963949179712e-05
"RNF212",5.08963949179712e-05
"SLC25A22",5.08963949179712e-05
"AC132186.1",5.08963949179712e-05
"AKAP8",5.08963949179712e-05
"TMEM132C",5.08963949179712e-05
"PRMT2",5.08963949179712e-05
"HMGN4",5.08963949179712e-05
"MKNK1",5.08963949179712e-05
"SMAP1",5.08963949179712e-05
"HEXIM1",5.08963949179712e-05
"EDN3",5.04207276757472e-05
"TNFSF10",5.04207276757472e-05
"C5AR1",5.04207276757472e-05
"EXOC4",5.04207276757472e-05
"PPAN-P2RY11",5.04207276757472e-05
"TMED3",5.04207276757472e-05
"TRIM41",5.04207276757472e-05
"SNX16",5.04207276757472e-05
"C9orf40",5.04207276757472e-05
"RAP1B",5.04207276757472e-05
"ETS2",5.04207276757472e-05
"DCK",5.04207276757472e-05
"CNEP1R1",5.04207276757472e-05
"DNAJC14",5.04207276757472e-05
"ZNF680",5.04207276757472e-05
"LRRC10",5.04207276757472e-05
"LOH12CR2",5.04207276757472e-05
"ZNF253",5.04207276757472e-05
"KCTD5",5.04207276757472e-05
"PPP1R14C",5.04207276757472e-05
"PPM1B",5.04207276757472e-05
"GBP5",5.04207276757472e-05
"USP7",5.04207276757472e-05
"SALL1",5.04207276757472e-05
"BRD1",5.04207276757472e-05
"C11orf72",5.04207276757472e-05
"SMEK1",5.04207276757472e-05
"TSPAN17",5.04207276757472e-05
"PHLDB1",5.04207276757472e-05
"CCNE2",5.04207276757472e-05
"TMPRSS11A",5.04207276757472e-05
"CD82",5.04207276757472e-05
"FAM206A",5.04207276757472e-05
"RIOK2",5.04207276757472e-05
"SLC4A10",5.04207276757472e-05
"FYN",5.04207276757472e-05
"PROSC",5.04207276757472e-05
"PRKACA",5.04207276757472e-05
"ANKRD36",5.04207276757472e-05
"TNFSF18",5.04207276757472e-05
"RNF121",5.04207276757472e-05
"NAP1L6",5.04207276757472e-05
"TMEM109",5.04207276757472e-05
"TAOK3",5.04207276757472e-05
"NBR1",5.04207276757472e-05
"SALL2",5.04207276757472e-05
"SHPRH",5.04207276757472e-05
"CXorf21",5.04207276757472e-05
"GCH1",5.04207276757472e-05
"PAK6",5.04207276757472e-05
"HOXD13",5.04207276757472e-05
"UBE2D1",5.04207276757472e-05
"TECRL",5.04207276757472e-05
"FGFR1OP2",5.04207276757472e-05
"SFRP4",5.04207276757472e-05
"CLN5",5.04207276757472e-05
"ZNF287",5.04207276757472e-05
"INTS8",5.04207276757472e-05
"FFAR1",5.04207276757472e-05
"DYRK4",5.04207276757472e-05
"PDCD1LG2",5.04207276757472e-05
"USP28",5.04207276757472e-05
"ISLR2",5.04207276757472e-05
"OTUD6A",5.04207276757472e-05
"ABLIM2",5.04207276757472e-05
"ZFYVE1",5.04207276757472e-05
"SH2D7",5.04207276757472e-05
"ARHGAP27",5.04207276757472e-05
"MFSD12",5.04207276757472e-05
"SCNN1G",5.04207276757472e-05
"ATHL1",5.04207276757472e-05
"PACSIN2",5.04207276757472e-05
"C3orf18",5.04207276757472e-05
"PNPLA5",5.04207276757472e-05
"SRRM3",5.04207276757472e-05
"RPL10",5.04207276757472e-05
"GPR82",5.04207276757472e-05
"CAPN14",5.04207276757472e-05
"TTC9C",5.04207276757472e-05
"GPR141",5.04207276757472e-05
"FGFR3",4.99450604335231e-05
"POC1B",4.99450604335231e-05
"BBS7",4.99450604335231e-05
"ROBO4",4.99450604335231e-05
"Z98049.1",4.99450604335231e-05
"RHOB",4.99450604335231e-05
"RND3",4.99450604335231e-05
"ZNF784",4.99450604335231e-05
"ANKRD46",4.99450604335231e-05
"HABP4",4.99450604335231e-05
"ATG16L1",4.99450604335231e-05
"LDB1",4.99450604335231e-05
"RANBP2",4.99450604335231e-05
"FBXL19",4.99450604335231e-05
"ARID4B",4.99450604335231e-05
"DEK",4.99450604335231e-05
"B3GALT2",4.99450604335231e-05
"SIX6",4.99450604335231e-05
"RNF19A",4.99450604335231e-05
"XPO7",4.99450604335231e-05
"POU4F2",4.99450604335231e-05
"FLCN",4.99450604335231e-05
"MCIDAS",4.99450604335231e-05
"TRIO",4.99450604335231e-05
"EHHADH",4.99450604335231e-05
"PDLIM4",4.99450604335231e-05
"YLPM1",4.99450604335231e-05
"SLC38A4",4.99450604335231e-05
"CBLN3",4.99450604335231e-05
"YWHAE",4.99450604335231e-05
"CUL2",4.99450604335231e-05
"C3orf80",4.99450604335231e-05
"GYPA",4.99450604335231e-05
"HSPB7",4.99450604335231e-05
"SLC22A18AS",4.99450604335231e-05
"CSGALNACT1",4.99450604335231e-05
"FBN2",4.99450604335231e-05
"SLC20A2",4.99450604335231e-05
"STK39",4.99450604335231e-05
"FAM186B",4.99450604335231e-05
"CDPF1",4.99450604335231e-05
"FABP2",4.99450604335231e-05
"ACSL1",4.99450604335231e-05
"PDRG1",4.99450604335231e-05
"OSBPL11",4.99450604335231e-05
"LRP3",4.99450604335231e-05
"APOL2",4.99450604335231e-05
"HTRA1",4.99450604335231e-05
"RDH11",4.99450604335231e-05
"GIT1",4.99450604335231e-05
"FSTL3",4.99450604335231e-05
"NCF1",4.99450604335231e-05
"INMT",4.99450604335231e-05
"ZNF687",4.99450604335231e-05
"GPER1",4.99450604335231e-05
"IL11",4.99450604335231e-05
"MYO9B",4.99450604335231e-05
"NCOA5",4.99450604335231e-05
"FXYD6",4.99450604335231e-05
"TDP1",4.99450604335231e-05
"RANBP3",4.99450604335231e-05
"HIP1R",4.99450604335231e-05
"SCNM1",4.99450604335231e-05
"NLRP12",4.99450604335231e-05
"LTB4R",4.99450604335231e-05
"WNT10B",4.99450604335231e-05
"ZNF764",4.99450604335231e-05
"NEUROD2",4.99450604335231e-05
"ULK3",4.99450604335231e-05
"CAPN15",4.99450604335231e-05
"GPR144",4.99450604335231e-05
"VENTX",4.99450604335231e-05
"SAMD10",4.99450604335231e-05
"C9orf139",4.99450604335231e-05
"PDZD4",4.99450604335231e-05
"PON1",4.99450604335231e-05
"TBX4",4.99450604335231e-05
"IAH1",4.99450604335231e-05
"EPB41L2",4.99450604335231e-05
"ASS1",4.99450604335231e-05
"ANKRD23",4.99450604335231e-05
"HHAT",4.99450604335231e-05
"IARS2",4.99450604335231e-05
"R3HCC1",4.94693931912991e-05
"PBLD",4.94693931912991e-05
"GALNTL6",4.94693931912991e-05
"HERPUD1",4.94693931912991e-05
"MAPKAPK3",4.94693931912991e-05
"CPEB1",4.94693931912991e-05
"ZNF879",4.94693931912991e-05
"GOLGA7",4.94693931912991e-05
"SNX6",4.94693931912991e-05
"BLOC1S4",4.94693931912991e-05
"GATA3",4.94693931912991e-05
"ASB5",4.94693931912991e-05
"ADD3",4.94693931912991e-05
"FBXO34",4.94693931912991e-05
"SHISA2",4.94693931912991e-05
"AL162407.1",4.94693931912991e-05
"ADRA2A",4.94693931912991e-05
"KIF13A",4.94693931912991e-05
"RAB3GAP1",4.94693931912991e-05
"BMI1",4.94693931912991e-05
"COMMD3-BMI1",4.94693931912991e-05
"CD1C",4.94693931912991e-05
"ST20-MTHFS",4.94693931912991e-05
"MTHFS",4.94693931912991e-05
"HDAC7",4.94693931912991e-05
"RSPH10B",4.94693931912991e-05
"SHISA5",4.94693931912991e-05
"PRDM4",4.94693931912991e-05
"RABL2A",4.94693931912991e-05
"FGD5",4.94693931912991e-05
"NUP62",4.94693931912991e-05
"IRAK1",4.94693931912991e-05
"GLTP",4.94693931912991e-05
"SCUBE2",4.94693931912991e-05
"MAP2K2",4.94693931912991e-05
"ISG20L2",4.94693931912991e-05
"PCDH18",4.94693931912991e-05
"ITGB6",4.94693931912991e-05
"DZIP3",4.94693931912991e-05
"SVEP1",4.94693931912991e-05
"GHSR",4.94693931912991e-05
"FPR2",4.94693931912991e-05
"RCC1",4.94693931912991e-05
"KDM3B",4.94693931912991e-05
"FAM106A",4.94693931912991e-05
"JPH4",4.94693931912991e-05
"CYP2A7",4.94693931912991e-05
"TCTA",4.94693931912991e-05
"ARL8A",4.94693931912991e-05
"PIP5K1A",4.94693931912991e-05
"MAT2A",4.94693931912991e-05
"MAFF",4.94693931912991e-05
"PCSK7",4.94693931912991e-05
"INPP5F",4.94693931912991e-05
"TGM4",4.94693931912991e-05
"TNFSF13B",4.94693931912991e-05
"BZRAP1",4.94693931912991e-05
"CACTIN",4.94693931912991e-05
"PAPL",4.94693931912991e-05
"CYB5R1",4.94693931912991e-05
"CWC25",4.94693931912991e-05
"RPS14",4.94693931912991e-05
"ZNF547",4.94693931912991e-05
"RFXAP",4.94693931912991e-05
"TMEM158",4.94693931912991e-05
"HSPA5",4.94693931912991e-05
"FAM69A",4.94693931912991e-05
"GRHL1",4.89937259490751e-05
"FAM133B",4.89937259490751e-05
"EPOR",4.89937259490751e-05
"GPATCH2",4.89937259490751e-05
"KIAA0368",4.89937259490751e-05
"USP44",4.89937259490751e-05
"EDN1",4.89937259490751e-05
"TBX5",4.89937259490751e-05
"AASDHPPT",4.89937259490751e-05
"C14orf2",4.89937259490751e-05
"AKTIP",4.89937259490751e-05
"LIMA1",4.89937259490751e-05
"RPSAP58",4.89937259490751e-05
"ABHD17B",4.89937259490751e-05
"PRPS2",4.89937259490751e-05
"FCRL4",4.89937259490751e-05
"ABI1",4.89937259490751e-05
"OXR1",4.89937259490751e-05
"C5orf42",4.89937259490751e-05
"PROSER1",4.89937259490751e-05
"RYR2",4.89937259490751e-05
"ZNF480",4.89937259490751e-05
"ZHX2",4.89937259490751e-05
"ADK",4.89937259490751e-05
"BPHL",4.89937259490751e-05
"CR769776.1",4.89937259490751e-05
"SIRT1",4.89937259490751e-05
"TRIM65",4.89937259490751e-05
"CLIC6",4.89937259490751e-05
"CETN3",4.89937259490751e-05
"NUP88",4.89937259490751e-05
"RANBP17",4.89937259490751e-05
"ASB18",4.89937259490751e-05
"ZNF215",4.89937259490751e-05
"POLD4",4.89937259490751e-05
"PLG",4.89937259490751e-05
"KRT77",4.89937259490751e-05
"C2orf83",4.89937259490751e-05
"LUZPP1",4.89937259490751e-05
"NKX2-5",4.89937259490751e-05
"PAQR7",4.89937259490751e-05
"ZNF213",4.89937259490751e-05
"SASH3",4.89937259490751e-05
"SH3GL1",4.89937259490751e-05
"CCDC64",4.89937259490751e-05
"DLG5",4.89937259490751e-05
"TRAF2",4.89937259490751e-05
"HNF1A",4.89937259490751e-05
"CMTR1",4.89937259490751e-05
"EEFSEC",4.89937259490751e-05
"C18orf42",4.89937259490751e-05
"TCAIM",4.89937259490751e-05
"ANGPTL1",4.89937259490751e-05
"RAB1B",4.89937259490751e-05
"PLIN1",4.89937259490751e-05
"NRL",4.89937259490751e-05
"SLC25A29",4.89937259490751e-05
"HDGFL1",4.89937259490751e-05
"AL591479.1",4.89937259490751e-05
"HS3ST4",4.89937259490751e-05
"RPL32",4.89937259490751e-05
"B3GNT9",4.89937259490751e-05
"GPR68",4.89937259490751e-05
"C8orf86",4.89937259490751e-05
"PRIM2",4.89937259490751e-05
"LEMD2",4.89937259490751e-05
"ANAPC1",4.89937259490751e-05
"TRAF7",4.89937259490751e-05
"MAL",4.89937259490751e-05
"SLC39A8",4.89937259490751e-05
"FAM120A",4.89937259490751e-05
"CDK4",4.89937259490751e-05
"UCK1",4.8518058706851e-05
"SLC2A8",4.8518058706851e-05
"AP000867.1",4.8518058706851e-05
"STARD8",4.8518058706851e-05
"SAP18",4.8518058706851e-05
"RPN2",4.8518058706851e-05
"IGSF1",4.8518058706851e-05
"LBR",4.8518058706851e-05
"DUSP9",4.8518058706851e-05
"TCEA1",4.8518058706851e-05
"NDEL1",4.8518058706851e-05
"ZNF608",4.8518058706851e-05
"NEDD1",4.8518058706851e-05
"RBL2",4.8518058706851e-05
"LETM2",4.8518058706851e-05
"AQPEP",4.8518058706851e-05
"ZNF648",4.8518058706851e-05
"DCAF12L2",4.8518058706851e-05
"TRIM39",4.8518058706851e-05
"PCDH7",4.8518058706851e-05
"PIGH",4.8518058706851e-05
"CENPW",4.8518058706851e-05
"LINC00998",4.8518058706851e-05
"DKFZP761J1410",4.8518058706851e-05
"TMEM57",4.8518058706851e-05
"TCF19",4.8518058706851e-05
"AGL",4.8518058706851e-05
"HOXC13",4.8518058706851e-05
"METTL4",4.8518058706851e-05
"URB2",4.8518058706851e-05
"TRMT13",4.8518058706851e-05
"RP11-455G16.1",4.8518058706851e-05
"GLUD2",4.8518058706851e-05
"RP11-863K10.7",4.8518058706851e-05
"KLF15",4.8518058706851e-05
"CDKAL1",4.8518058706851e-05
"NCBP2",4.8518058706851e-05
"WWP1",4.8518058706851e-05
"ALDOB",4.8518058706851e-05
"CD177",4.8518058706851e-05
"KRT74",4.8518058706851e-05
"C7orf49",4.8518058706851e-05
"POLR3E",4.8518058706851e-05
"DENND2D",4.8518058706851e-05
"NKD2",4.8518058706851e-05
"IP6K2",4.8518058706851e-05
"KCNIP2",4.8518058706851e-05
"OLFM4",4.8518058706851e-05
"FNTB",4.8518058706851e-05
"ESPNL",4.8518058706851e-05
"ELMOD3",4.8518058706851e-05
"CHURC1-FNTB",4.8518058706851e-05
"SDR16C5",4.8518058706851e-05
"AC008394.1",4.8518058706851e-05
"PROB1",4.8518058706851e-05
"PI4KB",4.8518058706851e-05
"RHD",4.8518058706851e-05
"ZNF512",4.8518058706851e-05
"CCT5",4.8518058706851e-05
"VPS37C",4.8518058706851e-05
"VWA5A",4.8518058706851e-05
"ADRBK1",4.8518058706851e-05
"AP2A2",4.8518058706851e-05
"TLX1",4.8518058706851e-05
"CATSPERG",4.8518058706851e-05
"AL020996.1",4.8518058706851e-05
"ATP6V0D2",4.8518058706851e-05
"NDUFC2-KCTD14",4.8518058706851e-05
"AK1",4.8518058706851e-05
"RIPK4",4.8518058706851e-05
"SMYD5",4.8518058706851e-05
"OLIG1",4.8518058706851e-05
"MRPL48",4.8042391464627e-05
"TMEM87A",4.8042391464627e-05
"GJD2",4.8042391464627e-05
"KLF5",4.8042391464627e-05
"ANP32A",4.8042391464627e-05
"SLC46A3",4.8042391464627e-05
"DDIT4L",4.8042391464627e-05
"EIF2B1",4.8042391464627e-05
"FDX1L",4.8042391464627e-05
"CPA4",4.8042391464627e-05
"ATP8B4",4.8042391464627e-05
"PLA2G15",4.8042391464627e-05
"RB1",4.8042391464627e-05
"DNA2",4.8042391464627e-05
"C1D",4.8042391464627e-05
"RAD51B",4.8042391464627e-05
"CCBL2",4.8042391464627e-05
"ELOVL5",4.8042391464627e-05
"MMD",4.8042391464627e-05
"PTPN20B",4.8042391464627e-05
"PTPN20A",4.8042391464627e-05
"FBXL5",4.8042391464627e-05
"PNN",4.8042391464627e-05
"ECT2L",4.8042391464627e-05
"NUDT11",4.8042391464627e-05
"RPA3",4.8042391464627e-05
"EIF3L",4.8042391464627e-05
"DLAT",4.8042391464627e-05
"MYO1C",4.8042391464627e-05
"NUDT15",4.8042391464627e-05
"CCDC142",4.8042391464627e-05
"ATAD2",4.8042391464627e-05
"GRAMD1C",4.8042391464627e-05
"PDX1",4.8042391464627e-05
"INPP5B",4.8042391464627e-05
"C10orf55",4.8042391464627e-05
"C10orf10",4.8042391464627e-05
"HIST1H2BO",4.8042391464627e-05
"MRP63",4.8042391464627e-05
"CLINT1",4.8042391464627e-05
"RPP30",4.8042391464627e-05
"CTGF",4.8042391464627e-05
"GPR113",4.8042391464627e-05
"ATF3",4.8042391464627e-05
"FOXI1",4.8042391464627e-05
"NXPH2",4.8042391464627e-05
"MESP1",4.8042391464627e-05
"LMF2",4.8042391464627e-05
"MED26",4.8042391464627e-05
"SCAMP2",4.8042391464627e-05
"C10orf85",4.8042391464627e-05
"TMC3",4.8042391464627e-05
"SAE1",4.8042391464627e-05
"SLC16A5",4.8042391464627e-05
"MUC13",4.8042391464627e-05
"SLC26A1",4.8042391464627e-05
"GNPDA1",4.8042391464627e-05
"F7",4.8042391464627e-05
"QPRT",4.8042391464627e-05
"HINFP",4.8042391464627e-05
"ARL6IP1",4.8042391464627e-05
"C1orf109",4.8042391464627e-05
"PPCS",4.7566724222403e-05
"FNDC9",4.7566724222403e-05
"TANGO6",4.7566724222403e-05
"HCN3",4.7566724222403e-05
"USP8",4.7566724222403e-05
"IFT57",4.7566724222403e-05
"SLC6A15",4.7566724222403e-05
"DLGAP4",4.7566724222403e-05
"GULP1",4.7566724222403e-05
"ASCL1",4.7566724222403e-05
"ITM2C",4.7566724222403e-05
"FLJ30594",4.7566724222403e-05
"TSHZ3",4.7566724222403e-05
"SUN1",4.7566724222403e-05
"LCA5",4.7566724222403e-05
"NEUROD1",4.7566724222403e-05
"CDADC1",4.7566724222403e-05
"BAZ1B",4.7566724222403e-05
"AMFR",4.7566724222403e-05
"ITFG1",4.7566724222403e-05
"SIPA1L2",4.7566724222403e-05
"AL590235.1",4.7566724222403e-05
"RBM26",4.7566724222403e-05
"TUSC1",4.7566724222403e-05
"ABCC6",4.7566724222403e-05
"LRIG1",4.7566724222403e-05
"ZNF180",4.7566724222403e-05
"TAGAP",4.7566724222403e-05
"RNLS",4.7566724222403e-05
"FBRS",4.7566724222403e-05
"GRK7",4.7566724222403e-05
"OXCT1",4.7566724222403e-05
"QPCT",4.7566724222403e-05
"KBTBD3",4.7566724222403e-05
"KCNIP4",4.7566724222403e-05
"PXK",4.7566724222403e-05
"ZBED6CL",4.7566724222403e-05
"AL133373.1",4.7566724222403e-05
"RPL34",4.7566724222403e-05
"CYP11B2",4.7566724222403e-05
"KIAA0907",4.7566724222403e-05
"PPP1R8",4.7566724222403e-05
"LRG1",4.7566724222403e-05
"SEMA7A",4.7566724222403e-05
"LZTR1",4.7566724222403e-05
"THEM6",4.7566724222403e-05
"COTL1",4.7566724222403e-05
"NKX6-1",4.7566724222403e-05
"C12orf79",4.7566724222403e-05
"TBC1D3G",4.7566724222403e-05
"RBFOX3",4.7566724222403e-05
"HSD3B7",4.7566724222403e-05
"CTNND2",4.7566724222403e-05
"SLC17A7",4.7566724222403e-05
"POLR2J2",4.7566724222403e-05
"ZNF593",4.7566724222403e-05
"PGLS",4.7566724222403e-05
"MRPL4",4.7566724222403e-05
"PLS1",4.7566724222403e-05
"NPAS2",4.7566724222403e-05
"RTBDN",4.7566724222403e-05
"HLX",4.7566724222403e-05
"TEX15",4.7566724222403e-05
"EID2B",4.7566724222403e-05
"C2orf61",4.7566724222403e-05
"IL1RN",4.7566724222403e-05
"TTLL9",4.7566724222403e-05
"FA2H",4.70910569801789e-05
"SMAGP",4.70910569801789e-05
"PHC2",4.70910569801789e-05
"LOXL3",4.70910569801789e-05
"ITGB5",4.70910569801789e-05
"NOC3L",4.70910569801789e-05
"CPLX1",4.70910569801789e-05
"RGS16",4.70910569801789e-05
"INPP5A",4.70910569801789e-05
"CCNA2",4.70910569801789e-05
"RSL24D1",4.70910569801789e-05
"AC026703.1",4.70910569801789e-05
"TMEM161B",4.70910569801789e-05
"RBPMS2",4.70910569801789e-05
"NOLC1",4.70910569801789e-05
"SET",4.70910569801789e-05
"GTF3C3",4.70910569801789e-05
"FOXR2",4.70910569801789e-05
"NUDT12",4.70910569801789e-05
"GCLC",4.70910569801789e-05
"MZT1",4.70910569801789e-05
"ZMPSTE24",4.70910569801789e-05
"GPR64",4.70910569801789e-05
"TRPA1",4.70910569801789e-05
"THPO",4.70910569801789e-05
"DECR1",4.70910569801789e-05
"SMO",4.70910569801789e-05
"LHX3",4.70910569801789e-05
"STRAP",4.70910569801789e-05
"SLC31A2",4.70910569801789e-05
"NBPF3",4.70910569801789e-05
"NUDT16L1",4.70910569801789e-05
"NAGK",4.70910569801789e-05
"ZNF334",4.70910569801789e-05
"DACT3",4.70910569801789e-05
"CARM1",4.70910569801789e-05
"ARHGAP39",4.70910569801789e-05
"ANKRD62",4.70910569801789e-05
"GRAMD3",4.70910569801789e-05
"CCDC85A",4.70910569801789e-05
"RARB",4.70910569801789e-05
"ENDOU",4.70910569801789e-05
"TIMM9",4.70910569801789e-05
"PID1",4.70910569801789e-05
"AQP10",4.70910569801789e-05
"MRAP2",4.70910569801789e-05
"PGM5",4.70910569801789e-05
"ACE",4.70910569801789e-05
"NHP2",4.70910569801789e-05
"AKR1D1",4.70910569801789e-05
"FBXL12",4.70910569801789e-05
"LRRN4CL",4.70910569801789e-05
"CLDN8",4.70910569801789e-05
"NRSN2",4.70910569801789e-05
"TBX19",4.70910569801789e-05
"RP11-625H11.1",4.70910569801789e-05
"SPINT1",4.70910569801789e-05
"PGAM1",4.70910569801789e-05
"ATP6V0A1",4.70910569801789e-05
"NQO1",4.70910569801789e-05
"ZNF688",4.70910569801789e-05
"PTPRR",4.70910569801789e-05
"SPSB4",4.70910569801789e-05
"HLA-E",4.70910569801789e-05
"GPR50",4.70910569801789e-05
"NME9",4.70910569801789e-05
"RAF1",4.70910569801789e-05
"SYNGAP1",4.70910569801789e-05
"SHISA4",4.70910569801789e-05
"LOXL2",4.70910569801789e-05
"NKIRAS1",4.70910569801789e-05
"RELN",4.70910569801789e-05
"ANKLE2",4.70910569801789e-05
"RPL22",4.70910569801789e-05
"TCOF1",4.70910569801789e-05
"DDB2",4.70910569801789e-05
"GLTPD1",4.66153897379549e-05
"PHYH",4.66153897379549e-05
"SLC2A13",4.66153897379549e-05
"AC010441.1",4.66153897379549e-05
"DLST",4.66153897379549e-05
"ACAP3",4.66153897379549e-05
"LEPR",4.66153897379549e-05
"ZNF302",4.66153897379549e-05
"NUP35",4.66153897379549e-05
"ZNF649",4.66153897379549e-05
"TNC",4.66153897379549e-05
"KLHL12",4.66153897379549e-05
"LGR5",4.66153897379549e-05
"PPT1",4.66153897379549e-05
"TRAM1",4.66153897379549e-05
"LURAP1L",4.66153897379549e-05
"UBE2Q2",4.66153897379549e-05
"ADNP2",4.66153897379549e-05
"WDR47",4.66153897379549e-05
"SLC6A8",4.66153897379549e-05
"HERC3",4.66153897379549e-05
"PAQR9",4.66153897379549e-05
"ZNF318",4.66153897379549e-05
"SLC16A13",4.66153897379549e-05
"RABL2B",4.66153897379549e-05
"ZNF329",4.66153897379549e-05
"ANXA5",4.66153897379549e-05
"CXCR2",4.66153897379549e-05
"SERF1A",4.66153897379549e-05
"TCF24",4.66153897379549e-05
"MKRN2",4.66153897379549e-05
"H1F0",4.66153897379549e-05
"LRRC57",4.66153897379549e-05
"FDFT1",4.66153897379549e-05
"PCDHB11",4.66153897379549e-05
"CYP3A4",4.66153897379549e-05
"DNMBP",4.66153897379549e-05
"GRIP1",4.66153897379549e-05
"DGCR6",4.66153897379549e-05
"MAB21L1",4.66153897379549e-05
"WDR1",4.66153897379549e-05
"DIRC2",4.66153897379549e-05
"ALOX15",4.66153897379549e-05
"AC137056.1",4.66153897379549e-05
"B3GNT4",4.66153897379549e-05
"TMEM139",4.66153897379549e-05
"ZNF600",4.66153897379549e-05
"C1orf233",4.66153897379549e-05
"LAPTM4B",4.66153897379549e-05
"VIPR1",4.66153897379549e-05
"TMEM8A",4.66153897379549e-05
"TROAP",4.66153897379549e-05
"EFCAB1",4.66153897379549e-05
"COMT",4.66153897379549e-05
"TMBIM1",4.66153897379549e-05
"RFX5",4.66153897379549e-05
"AC008060.7",4.66153897379549e-05
"TATDN3",4.66153897379549e-05
"OTUD5",4.66153897379549e-05
"CENPBD1",4.66153897379549e-05
"ALDH4A1",4.66153897379549e-05
"SPDYE1",4.66153897379549e-05
"C6orf195",4.66153897379549e-05
"ENTPD3",4.66153897379549e-05
"UPF3B",4.61397224957309e-05
"SLC29A2",4.61397224957309e-05
"RSPO1",4.61397224957309e-05
"CASKIN1",4.61397224957309e-05
"LHX5",4.61397224957309e-05
"ARHGAP6",4.61397224957309e-05
"FGFR2",4.61397224957309e-05
"RNF34",4.61397224957309e-05
"ARX",4.61397224957309e-05
"NPY1R",4.61397224957309e-05
"ZNF711",4.61397224957309e-05
"CKAP2",4.61397224957309e-05
"EZR",4.61397224957309e-05
"BOD1L1",4.61397224957309e-05
